Region,TownSize,Gender,Age,EducationYears,JobCategory,EmploymentLength,HouseholdIncome,DebtToIncomeRatio,CreditDebt,OtherDebt,LoanDefault,MaritalStatus,HouseholdSize,NumberPets,NumberCats,NumberDogs,NumberBirds,HomeOwner,CarsOwned,CarOwnership,CarBrand,CarValue,CommuteTime,Telecommute,Votes,CreditCard,CardTenure,CardItemsMonthly,CardSpendMonthly,ActiveLifestyle,PhoneCoTenure,VoiceLastMonth,VoiceOverTenure,EquipmentRental,EquipmentLastMonth,EquipmentOverTenure,CallingCard,WirelessData,DataLastMonth,DataOverTenure,Multiline,VM,Pager,Internet,CallerID,CallWait,CallForward,ThreeWayCalling,EBilling,TVWatchingHours,OwnsPC,OwnsMobileDevice,OwnsGameSystem,OwnsFax,NewsSubscriber,equivalence_class,re_identification_risk,scenario_one,scenario_two,scenario_three,scenario_four
4,5,0,34 - 44,12 - 16,3,5 - 10,80 - 120,7.256035056146726,0.9058794181780166,4.692813228668568,0,1,3,1,1,0,0,1,2,1,0,51.06503505994613,24,,0,1,17.702547312321464,12,401.06,0,39,9.0,340.25,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,1,4-5-0-12 - 16-3,0.2,0.037500000000000006,0.06,0.06899999999999999,0.2
5,1,0,44 - 54,6 - 12,1,5 - 10,40 - 80,8.36399577209639,1.342017006825079,2.3361552599468265,0,0,1,0,0,0,0,1,3,1,0,29.311569326108938,32,,1,1,7.263439270035709,10,557.31,0,8,5.65,40.75,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,5-1-0-6 - 12-1,0.14285714285714285,0.026785714285714284,0.04285714285714285,0.04928571428571428,0.14285714285714285
3,5,0,24 - 34,12 - 16,2,5 and Under,10 - 40,6.815983973359428,1.06293143499352,1.0649600979940643,1,1,3,5,0,0,0,1,2,1,0,26.09952939990392,22,,0,2,0.5094744620639426,12,246.46,1,21,8.75,191.7,1,30.05,596.3,0,0,0.0,0.0,1,1,0,1,1,0,0,1,1,14,1,1,1,0,1,3-5-0-12 - 16-2,0.125,0.0234375,0.0375,0.043125,0.125
4,3,0,34 - 44,12 - 16,5,5 - 10,10 - 40,6.252904121430426,0.38764297713472107,1.9055106868114216,0,0,1,0,0,0,0,1,2,1,0,16.42754576312232,22,,0,2,15.317120549748065,8,347.99,0,46,7.0,303.8,1,32.55,1531.25,1,1,28.0,1268.95,0,1,1,3,1,1,1,1,1,21,1,1,1,1,0,4-3-0-12 - 16-5,0.25,0.046875,0.075,0.08625,0.25
3,4,0,34 - 44,16 and Over,6,10 - 15,80 - 120,0.7352869917206861,0.6475616212965825,2.504322669834715,0,1,3,5,1,0,0,1,1,1,1,83.14705247084994,25,,1,1,20.963761275966352,11,335.33,1,43,10.55,450.3,0,0.0,0.0,0,0,0.0,0.0,1,1,0,0,0,1,1,1,0,19,1,1,1,0,0,3-4-0-16 and Over-6,0.3333333333333333,0.0625,0.09999999999999999,0.11499999999999999,0.3333333333333333
3,2,1,54 - 64,6 - 12,2,5 and Under,40 - 80,9.616105955945589,1.4931532633877405,1.5063178572645592,0,0,1,0,0,0,0,0,3,1,1,26.12140965408686,25,,1,1,9.435273519281779,9,150.8,0,25,5.9,158.65,1,34.25,835.55,0,0,0.0,0.0,1,1,0,2,0,0,0,0,0,28,1,1,0,0,0,3-2-1-6 - 12-2,0.09090909090909091,0.017045454545454544,0.02727272727272727,0.031363636363636364,0.09090909090909091
1,1,0,44 - 54,12 - 16,6,20 - 25,160 - 200,21.03399196645431,4.060370126667733,38.720554945400345,0,1,2,0,0,0,0,0,4,1,1,88.51521786015198,29,,0,4,28.82188377615057,11,738.75,0,61,21.9,1290.8,0,0.0,0.0,1,1,31.35,1838.2,1,1,0,4,1,1,1,0,1,27,1,0,1,0,1,1-1-0-12 - 16-6,0.07692307692307693,0.014423076923076924,0.023076923076923078,0.02653846153846154,0.07692307692307693
3,3,0,54 - 64,12 - 16,1,10 - 15,40 - 80,5.154675966771702,-0.29482410507712703,0.6787891361046174,0,1,2,1,0,1,0,1,5,1,0,25.491758521108913,33,,1,2,23.978213971968064,14,864.03,1,66,12.0,758.8,0,0.0,0.0,1,0,0.0,0.0,1,0,1,3,1,1,1,1,1,20,1,1,0,0,1,3-3-0-12 - 16-1,0.0625,0.01171875,0.01875,0.0215625,0.0625
3,3,1,64 and Over,6 - 12,1,30 and Over,120 - 160,5.788825672907344,4.032520289683733,5.250792502509515,0,0,1,5,0,0,0,0,0,-1,-1,-1.4102457628662082,25,,1,4,40.44573953489531,9,241.15,0,71,47.55,3407.55,0,0.0,0.0,1,0,0.0,0.0,1,0,0,3,0,1,0,1,1,23,1,1,0,0,1,3-3-1-6 - 12-1,0.14285714285714285,0.026785714285714284,0.04285714285714285,0.04928571428571428,0.14285714285714285
3,2,1,34 - 44,16 and Over,3,5 and Under,10 - 40,10.424158131582427,2.466776267223261,1.6587302688651113,0,1,3,5,2,3,0,1,0,-1,-1,-0.6942987614847266,28,,0,1,11.671843697037486,10,246.61,0,20,4.3,96.1,1,33.1,588.8,0,1,27.75,568.7,1,1,1,3,1,0,0,0,1,23,1,1,1,1,0,3-2-1-16 and Over-3,0.16666666666666666,0.03125,0.049999999999999996,0.057499999999999996,0.16666666666666666
3,2,0,34 - 44,6 - 12,6,5 - 10,40 - 80,13.01514256901341,0.6389459590006866,1.8651856705599636,0,0,1,0,0,0,0,0,4,1,0,30.501407255232206,31,,1,3,7.056388187475298,11,422.44,0,17,7.15,140.2,0,0.0,0.0,1,1,23.75,360.15,1,1,0,0,1,1,1,1,0,22,1,1,1,0,0,3-2-0-6 - 12-6,0.1111111111111111,0.020833333333333332,0.03333333333333333,0.03833333333333333,0.1111111111111111
3,2,1,24 and Under,12 - 16,2,5 and Under,40 - 80,3.0836652126317055,0.7800108557934814,0.8852082358464264,1,0,1,6,4,2,0,1,2,1,1,22.347180988597064,19,,1,3,1.3281757488240582,6,141.91,0,1,2.95,2.95,1,22.1,22.1,0,0,0.0,0.0,0,1,1,4,0,0,0,0,1,19,1,1,1,0,0,3-2-1-12 - 16-2,0.05555555555555555,0.010416666666666666,0.016666666666666666,0.019166666666666665,0.05555555555555555
2,4,0,24 and Under,6 - 12,2,5 and Under,10 - 40,4.919401322936379,0.17731932292544367,-0.3946765274975281,0,0,3,0,0,0,0,1,2,1,1,10.490791594581669,40,,1,3,1.6020273821181115,13,175.51,0,2,1.65,3.75,1,26.5,14.85,0,0,0.0,0.0,0,1,0,1,0,1,1,1,1,15,1,1,1,0,0,2-4-0-6 - 12-2,0.14285714285714285,0.026785714285714284,0.04285714285714285,0.04928571428571428,0.14285714285714285
1,3,1,34 - 44,16 and Over,3,10 - 15,80 - 120,4.679250673973905,0.04825210652724765,1.8876877732872472,0,1,3,4,0,0,4,1,3,1,0,48.49757888785475,34,,0,3,18.724770966114605,14,951.95,1,47,11.05,476.45,0,0.0,0.0,0,0,0.0,0.0,1,0,0,4,0,0,0,0,1,21,1,1,0,0,0,1-3-1-16 and Over-3,0.5,0.09375,0.15,0.1725,0.5
2,1,1,64 and Over,6 - 12,6,30 and Over,80 - 120,14.459393362361508,6.2517348008486815,8.10421234838057,0,0,1,2,0,1,0,1,4,1,0,33.126387580971354,18,,0,4,26.766078464820946,14,376.82,0,66,19.95,1336.05,0,0.0,0.0,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,1,2-1-1-6 - 12-6,0.16666666666666666,0.03125,0.049999999999999996,0.057499999999999996,0.16666666666666666
4,3,1,34 - 44,12 - 16,5,5 - 10,40 - 80,6.368376410416691,1.3010717291333624,2.909945823664187,0,1,8,0,0,0,0,1,1,0,0,25.059343708443855,28,,1,5,20.933269831130925,14,1091.45,1,69,25.9,1746.4,0,0.0,0.0,1,1,56.15,3835.85,1,1,1,0,1,1,1,1,0,20,0,0,0,1,1,4-3-1-12 - 16-5,0.25,0.046875,0.075,0.08625,0.25
4,2,0,64 and Over,16 and Over,1,10 - 15,10 - 40,7.423414380570038,0.6824836759741062,0.9202919699719132,0,1,2,0,0,0,0,0,4,0,1,8.354878027446741,16,,0,1,30.344849707102128,8,301.48,0,67,22.15,1461.55,1,53.05,3517.15,1,1,65.45,4278.2,1,1,1,4,1,1,1,1,1,20,1,1,1,1,1,4-2-0-16 and Over-1,0.14285714285714285,0.026785714285714284,0.04285714285714285,0.04928571428571428,0.14285714285714285
4,4,0,34 - 44,16 and Over,2,5 and Under,40 - 80,12.312777599957341,1.8050514178900636,3.782661373728571,1,0,1,8,0,1,0,1,0,-1,-1,0.9246656630020613,29,,1,2,9.220623870164436,8,265.65,0,22,15.25,306.4,1,33.15,743.65,0,1,30.05,623.1,1,0,1,3,0,0,0,0,1,20,1,1,1,0,0,4-4-0-16 and Over-2,0.1,0.018750000000000003,0.03,0.034499999999999996,0.1
1,1,1,24 - 34,16 and Over,1,5 and Under,10 - 40,5.466410267236498,0.7290369264958868,0.7261626556354658,1,0,1,4,0,1,0,1,3,1,0,14.396113649727502,30,,0,2,11.47574013288889,5,189.08,1,40,9.3,374.7,1,57.25,2092.5,1,1,62.35,2386.25,1,1,1,4,1,1,1,1,1,18,1,1,1,1,1,1-1-1-16 and Over-1,0.041666666666666664,0.0078125,0.012499999999999999,0.014374999999999999,0.041666666666666664
5,3,0,24 and Under,6 - 12,2,5 and Under,10 - 40,4.556950447710008,0.8251229815889248,1.6698488908084281,0,0,1,2,0,2,0,1,3,0,0,8.066308500847796,29,,1,5,4.235192835754203,17,256.26,0,1,2.3,2.3,0,0.0,0.0,1,0,0.0,0.0,0,0,0,0,1,1,0,1,0,16,1,0,0,0,0,5-3-0-6 - 12-2,0.09090909090909091,0.017045454545454544,0.02727272727272727,0.031363636363636364,0.09090909090909091
1,1,0,54 - 64,12 - 16,1,5 - 10,80 - 120,11.132090079671787,3.3509748077843335,8.478267925275247,0,1,4,0,0,0,0,1,0,-1,-1,-0.8598137750470153,19,,0,1,8.369856461496688,9,1753.69,0,9,2.55,27.65,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,1,0,19,1,1,0,0,0,1-1-0-12 - 16-1,0.041666666666666664,0.0078125,0.012499999999999999,0.014374999999999999,0.041666666666666664
4,3,0,44 - 54,6 and Under,2,10 - 15,40 - 80,7.531635077962189,0.7891120734976025,4.031026057561982,0,0,1,3,0,0,0,1,2,0,0,24.51351718270618,21,,1,5,2.019512687227241,8,188.04,0,4,1.2,2,0,0.0,0.0,1,0,0.0,0.0,0,0,0,0,1,1,1,1,0,22,0,0,0,0,0,4-3-0-6 and Under-2,1.0,0.1875,0.3,0.345,1.0
1,2,1,24 - 34,6 - 12,1,5 and Under,10 - 40,16.61818106599551,1.9425965345801732,7.628395008349807,1,1,2,0,0,0,0,0,2,1,1,12.848927880246537,18,,0,2,16.26177511240999,8,232.51,0,50,12.5,626.85,0,0.0,0.0,1,0,0.0,0.0,0,1,0,0,1,1,1,1,0,18,0,0,0,0,0,1-2-1-6 - 12-1,0.3333333333333333,0.0625,0.09999999999999999,0.11499999999999999,0.3333333333333333
5,5,0,34 - 44,12 - 16,1,5 and Under,10 - 40,8.514947896384065,2.0883443654134783,0.038998935212250285,1,0,1,5,0,0,0,0,1,1,0,19.67967430410642,26,,0,5,14.158439185767092,14,286.61,1,23,5.6,140.15,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,1,0,15,1,0,1,0,1,5-5-0-12 - 16-1,0.058823529411764705,0.011029411764705881,0.01764705882352941,0.02029411764705882,0.058823529411764705
1,1,1,64 and Over,12 - 16,1,20 - 25,40 - 80,8.101219079162938,1.3268022253623641,3.9561808318163694,0,1,2,2,0,0,0,0,0,-1,-1,-4.983617744419483,18,,0,2,37.644039266136176,12,247.18,0,71,22.8,1594.3,0,0.0,0.0,1,0,0.0,0.0,1,0,0,0,1,0,1,0,1,22,0,0,0,0,1,1-1-1-12 - 16-1,0.029411764705882353,0.005514705882352941,0.008823529411764706,0.01014705882352941,0.029411764705882353
3,4,0,34 - 44,6 - 12,6,15 - 20,40 - 80,0.6944739767127935,-0.6711188933088396,0.906573065065404,0,0,1,2,0,0,0,1,1,1,1,36.098887395633575,29,,0,3,24.50209620447984,5,143.55,1,68,26.15,1838.25,0,0.0,0.0,1,0,0.0,0.0,0,0,0,0,1,1,1,1,0,28,0,0,0,0,0,3-4-0-6 - 12-6,0.25,0.046875,0.075,0.08625,0.25
3,3,0,64 and Over,6 - 12,2,20 - 25,10 and Under,5.615601713123168,0.9417080983358016,0.8637599866962137,0,1,2,4,0,0,0,1,2,0,1,3.531654549875142,33,,0,2,32.62448600536555,4,54.6,0,64,13.85,896.45,0,0.0,0.0,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,1,3-3-0-6 - 12-2,0.14285714285714285,0.026785714285714284,0.04285714285714285,0.04928571428571428,0.14285714285714285
5,5,0,64 and Over,6 - 12,3,20 - 25,40 - 80,12.002695723909019,2.450966260909948,2.289641540627829,0,1,2,1,0,0,0,0,1,1,1,25.249074381868848,33,,0,1,41.753353042751726,15,749.01,1,72,93.9,6728.75,1,38.9,2724.3,1,0,0.0,0.0,1,0,0,2,0,0,0,0,1,17,1,1,1,0,1,5-5-0-6 - 12-3,0.125,0.0234375,0.0375,0.043125,0.125
1,1,1,24 - 34,12 - 16,3,5 and Under,10 - 40,5.77666257646529,0.30523277654757114,-1.0067363869389743,1,0,1,1,1,0,0,1,4,0,0,7.450438351091159,23,,0,4,7.446749178848573,6,181.33,1,9,6.85,49.6,0,0.0,0.0,1,0,0.0,0.0,0,0,0,1,0,0,1,0,0,26,1,0,1,0,0,1-1-1-12 - 16-3,0.0625,0.01171875,0.01875,0.0215625,0.0625
5,1,0,54 - 64,6 - 12,6,25 and Over,80 - 120,1.7804059137069146,0.7434553397824759,2.2278516786797917,0,0,1,0,0,0,0,0,3,1,1,56.47509508138718,17,,1,4,37.28534675913396,8,150.11,0,72,29.1,1960.4,0,0.0,0.0,1,0,0.0,0.0,1,0,0,3,1,1,0,1,0,24,1,0,1,0,1,5-1-0-6 - 12-6,0.3333333333333333,0.0625,0.09999999999999999,0.11499999999999999,0.3333333333333333
2,3,0,44 - 54,6 - 12,3,5 - 10,10 - 40,2.8729175901789676,0.8502582113435714,0.8710626453941116,0,1,3,1,1,0,0,1,2,1,0,12.448118500046544,23,,1,2,28.94782588719122,10,211.21,0,70,30.0,2029.9,0,0.0,0.0,1,0,0.0,0.0,1,1,0,3,0,0,0,0,0,24,1,1,1,0,1,2-3-0-6 - 12-3,0.3333333333333333,0.0625,0.09999999999999999,0.11499999999999999,0.3333333333333333
4,4,1,54 - 64,12 - 16,1,10 - 15,40 - 80,23.69130950498952,7.087930355581617,7.25416276595417,1,0,3,0,0,0,0,0,4,1,1,19.74534082627444,21,,1,3,22.094304552691767,14,449.23,0,46,7.6,342.4,0,0.0,0.0,1,0,0.0,0.0,0,1,0,0,1,1,1,0,0,23,1,0,0,0,1,4-4-1-12 - 16-1,0.07142857142857142,0.013392857142857142,0.021428571428571425,0.02464285714285714,0.07142857142857142
3,1,1,34 - 44,6 - 12,2,5 and Under,10 - 40,14.39649207261473,1.9383027715089534,3.044806417434648,1,1,3,0,0,0,0,1,0,-1,-1,-0.22560450469850224,24,,0,2,15.61244172800273,8,198.12,1,27,6.3,168.55,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,3-1-1-6 - 12-2,0.125,0.0234375,0.0375,0.043125,0.125
2,1,0,34 - 44,12 - 16,6,5 - 10,40 - 80,2.7340279909299654,0.1663884723153221,-2.0805412023083405,0,0,1,9,0,0,0,1,3,1,0,39.818334801645356,16,,1,2,15.113756410438503,13,413.75,1,46,12.1,537.7,1,36.35,1586.7,1,0,0.0,0.0,1,0,1,4,0,0,0,0,1,27,1,1,1,0,0,2-1-0-12 - 16-6,0.125,0.0234375,0.0375,0.043125,0.125
4,4,1,44 - 54,16 and Over,1,5 and Under,40 - 80,5.934192096915782,0.3369678842149002,0.7974207377696508,0,1,3,0,0,0,0,1,2,1,0,16.903045598346072,27,,0,3,3.0240873921331355,12,420.74,1,8,5.1,36.3,1,29.0,212.85,1,0,0.0,0.0,0,0,0,1,1,0,1,0,0,14,1,1,1,0,0,4-4-1-16 and Over-1,0.05555555555555555,0.010416666666666666,0.016666666666666666,0.019166666666666665,0.05555555555555555
2,3,1,44 - 54,12 - 16,2,5 and Under,40 - 80,11.169219044354165,2.614077812151487,2.743856881818975,0,1,2,3,1,0,0,1,3,1,1,16.94910292167416,21,,1,1,13.260028275986455,12,403.75,0,31,5.35,158.05,1,28.2,812.95,0,0,0.0,0.0,0,0,0,0,0,0,0,0,1,19,1,1,0,0,0,2-3-1-12 - 16-2,0.058823529411764705,0.011029411764705881,0.01764705882352941,0.02029411764705882,0.058823529411764705
3,2,0,44 - 54,16 and Over,2,5 and Under,10 - 40,6.948917702798122,1.9787745236001144,0.9450713537446909,0,1,2,0,0,0,0,1,1,0,0,14.927677141028862,30,,1,3,33.06308122846336,7,286.9,1,69,22.55,1697.85,0,0.0,0.0,1,0,0.0,0.0,1,1,1,0,1,1,1,1,0,21,0,0,0,0,1,3-2-0-16 and Over-2,0.125,0.0234375,0.0375,0.043125,0.125
3,5,0,44 - 54,12 - 16,6,10 - 15,200 - 250,2.467063110920761,0.4911389490334261,6.121760687837699,0,0,1,1,0,1,0,1,1,1,1,88.1513969936419,28,,0,4,15.633996442256437,15,435.35,1,39,11.7,445.2,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,1,3-5-0-12 - 16-6,0.25,0.046875,0.075,0.08625,0.25
4,4,0,24 - 34,16 and Over,1,5 and Under,10 - 40,2.822149115850771,0.7346527282617896,1.0198143191564055,1,0,2,6,0,0,0,0,2,1,0,6.653631178118811,24,,0,1,1.0383731225387374,8,270.7,1,1,1.9,1.9,1,31.4,31.4,0,0,0.0,0.0,0,1,0,3,1,0,1,1,1,0,1,1,1,0,0,4-4-0-16 and Over-1,0.06666666666666667,0.0125,0.02,0.023,0.06666666666666667
4,1,1,54 - 64,6 - 12,2,5 - 10,40 - 80,5.892984900290083,-0.1304170013757877,0.5087677381143054,0,1,2,1,0,1,0,0,2,1,1,29.29556885313399,24,,0,1,13.037368239201289,4,278.46,0,37,9.55,364.4,0,0.0,0.0,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,4-1-1-6 - 12-2,0.1111111111111111,0.020833333333333332,0.03333333333333333,0.03833333333333333,0.1111111111111111
3,3,1,34 - 44,6 - 12,2,5 and Under,10 - 40,5.487780072047236,-0.6399310973693824,-0.21365673437803812,0,1,4,0,0,0,0,0,3,1,1,8.489973439517891,19,,1,3,5.532601431574028,11,395.8,0,20,4.75,88,0,0.0,0.0,1,1,22.4,414.15,0,1,1,1,1,0,1,1,0,14,1,0,0,0,1,3-3-1-6 - 12-2,0.1111111111111111,0.020833333333333332,0.03333333333333333,0.03833333333333333,0.1111111111111111
4,2,1,24 - 34,16 and Over,2,5 and Under,10 - 40,14.953076718863194,0.6465976287247588,1.066897482750526,0,1,6,1,1,0,0,1,1,1,0,6.6294435894946435,25,,0,2,7.877670499677943,11,230.85,1,49,7.5,364.55,1,40.85,1944.4,0,1,42.7,2077.6,1,1,1,4,1,0,0,1,1,16,1,1,1,1,0,4-2-1-16 and Over-2,0.125,0.0234375,0.0375,0.043125,0.125
3,1,1,64 and Over,12 - 16,1,5 - 10,10 and Under,9.96880898916245,1.56091556582266,2.2111433108121528,0,0,1,0,0,0,0,1,0,-1,-1,-4.971068637764786,23,,1,2,29.898566619424855,4,65.06,1,61,14.55,918.05,0,0.0,0.0,1,0,0.0,0.0,1,0,0,2,0,0,0,0,0,18,1,0,0,0,1,3-1-1-12 - 16-1,0.05263157894736842,0.009868421052631578,0.015789473684210523,0.018157894736842102,0.05263157894736842
4,2,0,24 and Under,12 - 16,3,5 and Under,10 - 40,8.2047336968954,0.3097510396255976,0.8640265634944908,1,0,3,5,0,2,0,1,2,1,0,9.070441038346264,26,,1,5,0.8500682810938937,6,66.76,1,6,2.5,7.7,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,22,0,1,0,0,0,4-2-0-12 - 16-3,0.14285714285714285,0.026785714285714284,0.04285714285714285,0.04928571428571428,0.14285714285714285
1,1,0,64 and Over,12 - 16,1,5 - 10,10 - 40,24.468219004057104,1.7933390311444797,2.2461037241963995,0,1,2,0,0,0,0,1,4,0,0,4.663403926249873,26,,0,4,32.4930393064161,9,278.1,0,55,13.65,834.4,0,0.0,0.0,1,0,0.0,0.0,1,0,0,0,1,0,0,1,0,20,0,0,0,0,1,1-1-0-12 - 16-1,0.041666666666666664,0.0078125,0.012499999999999999,0.014374999999999999,0.041666666666666664
1,2,0,64 and Over,12 - 16,2,10 - 15,10 - 40,8.303520849503238,0.7069214192307369,1.6749094909309596,0,1,2,1,0,1,0,0,1,0,0,9.297300945398218,20,,0,2,12.13644552435624,14,370.98,0,41,14.45,651.8,1,34.55,1383.0,1,0,0.0,0.0,1,0,0,2,1,0,0,0,0,26,1,1,1,0,1,1-2-0-12 - 16-2,0.06666666666666667,0.0125,0.02,0.023,0.06666666666666667
5,4,0,44 - 54,6 - 12,2,5 - 10,40 - 80,12.104390718728393,3.478323988046645,2.5777923051096776,0,1,2,0,0,0,0,1,0,-1,-1,1.1531526600016098,29,,0,3,21.829024096833866,9,181.99,1,44,5.45,233,0,0.0,0.0,1,0,0.0,0.0,0,0,0,0,0,1,0,0,0,16,0,0,0,0,0,5-4-0-6 - 12-2,0.2,0.037500000000000006,0.06,0.06899999999999999,0.2
1,1,1,64 and Over,6 - 12,2,5 - 10,10 and Under,6.191735067083195,-0.22098752253378923,0.46238053276553237,0,0,1,2,0,2,0,0,3,0,1,5.192448172582455,22,,1,3,14.470637344156614,7,136.21,1,43,3.25,166.7,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,19,1,0,0,0,1,1-1-1-6 - 12-2,0.037037037037037035,0.006944444444444444,0.01111111111111111,0.012777777777777777,0.037037037037037035
5,1,1,64 and Over,6 - 12,2,5 and Under,10 and Under,20.18650715725644,1.1879290620152054,1.0085597080019526,0,0,1,2,2,0,0,1,2,0,1,5.903008613139402,16,,0,3,25.52838068509306,7,74.26,0,55,12.85,734.1,0,0.0,0.0,1,0,0.0,0.0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,1,5-1-1-6 - 12-2,0.3333333333333333,0.0625,0.09999999999999999,0.11499999999999999,0.3333333333333333
3,5,1,34 - 44,16 and Over,1,5 and Under,40 - 80,4.002385931514911,0.47673664703671315,1.7546435331260715,0,1,4,0,0,0,0,1,1,1,1,16.823693698432663,21,,0,4,16.905457291618802,11,230.56,1,43,11.45,511.2,0,0.0,0.0,1,0,0.0,0.0,0,0,0,1,1,1,1,1,0,14,1,1,0,0,0,3-5-1-16 and Over-1,0.2,0.037500000000000006,0.06,0.06899999999999999,0.2
3,4,1,24 - 34,12 - 16,2,5 and Under,40 - 80,6.81654490015983,0.5672756492356437,0.8490472915105528,0,0,1,5,2,1,2,1,1,1,0,16.149602558206396,18,,0,1,7.913492453048354,12,965.39,1,21,11.65,233.7,1,45.1,873.8,0,1,45.3,863.25,1,0,1,2,0,1,0,1,1,18,1,1,1,1,0,3-4-1-12 - 16-2,0.07692307692307693,0.014423076923076924,0.023076923076923078,0.02653846153846154,0.07692307692307693
3,5,1,44 - 54,12 - 16,2,10 - 15,40 - 80,-5.04997166303843,-0.15913840867242468,0.4126153881623139,0,1,4,2,1,1,0,0,1,1,0,43.562098906620214,31,,1,1,22.65170291890876,14,356.74,0,50,9.75,458.45,0,0.0,0.0,1,0,0.0,0.0,1,0,0,1,0,0,0,0,0,36,1,0,0,0,1,3-5-1-12 - 16-2,0.1,0.018750000000000003,0.03,0.034499999999999996,0.1
3,3,1,54 - 64,6 - 12,1,5 - 10,10 - 40,2.976852909015525,0.48410823144148074,-1.0182376038770602,0,0,1,4,0,1,0,1,3,1,0,14.04842258625679,27,,1,4,10.775757637801172,5,166.09,1,25,10.6,252.4,0,0.0,0.0,1,1,17.7,412.75,1,0,0,0,1,1,1,1,0,20,1,0,0,0,0,3-3-1-6 - 12-1,0.14285714285714285,0.026785714285714284,0.04285714285714285,0.04928571428571428,0.14285714285714285
3,2,1,24 and Under,12 - 16,1,5 and Under,10 - 40,19.61872448787552,4.929198980098613,2.5778905246899417,1,0,1,1,0,1,0,0,1,1,1,16.620786396998536,26,,1,4,2.1921787875881966,10,175.13,1,34,6.95,234.8,1,34.6,1160.5,1,0,0.0,0.0,1,1,0,1,0,0,0,0,1,18,1,1,1,0,1,3-2-1-12 - 16-1,0.06666666666666667,0.0125,0.02,0.023,0.06666666666666667
3,4,1,24 - 34,12 - 16,1,5 and Under,10 - 40,6.726290479154492,0.6250333483384934,-0.1926993592960744,1,1,4,1,1,0,0,1,4,0,0,12.000934242895926,21,,0,3,12.027852400026449,8,257.8,0,34,9.15,286.95,1,45.0,1422.4,1,1,37.85,1206.9,1,1,1,4,0,0,1,0,1,28,1,1,1,0,0,3-4-1-12 - 16-1,0.06666666666666667,0.0125,0.02,0.023,0.06666666666666667
1,2,1,34 - 44,6 - 12,2,5 and Under,40 - 80,4.523164562571487,1.0052840659032256,-1.8789293751999288,0,0,1,3,0,3,0,1,2,0,0,21.361084190871544,30,,0,2,5.451308913470682,13,191.93,1,7,4.2,25.3,0,0.0,0.0,1,0,0.0,0.0,0,0,0,0,0,1,1,0,0,18,0,0,0,0,0,1-2-1-6 - 12-2,0.09090909090909091,0.017045454545454544,0.02727272727272727,0.031363636363636364,0.09090909090909091
4,4,0,64 and Over,12 - 16,1,10 - 15,40 - 80,6.691875116981825,2.843293684998933,2.3448806721369646,0,0,1,5,2,3,0,0,3,1,1,33.23156632065608,20,,1,3,21.611762515053552,19,1242.8,0,28,7.95,223.95,0,0.0,0.0,0,0,0.0,0.0,1,0,0,3,0,0,0,0,0,22,1,0,0,0,1,4-4-0-12 - 16-1,0.07692307692307693,0.014423076923076924,0.023076923076923078,0.02653846153846154,0.07692307692307693
3,2,1,24 - 34,12 - 16,1,5 and Under,10 - 40,26.904488603694777,8.075678698868602,1.884415898642755,1,0,1,1,1,0,0,0,3,1,1,16.635809916137397,27,,0,4,8.400024446800078,10,154.5,1,14,5.75,71.75,0,0.0,0.0,1,1,39.65,544.0,0,1,1,0,1,1,1,1,1,17,1,1,1,0,0,3-2-1-12 - 16-1,0.06666666666666667,0.0125,0.02,0.023,0.06666666666666667
3,3,0,64 and Over,12 - 16,1,10 - 15,40 - 80,14.761781129360857,3.003127260704675,4.927261421748675,0,1,2,0,0,0,0,0,3,1,0,20.015146367139312,21,,0,3,32.933722760425844,19,233.29,0,66,24.1,1679.65,0,0.0,0.0,1,0,0.0,0.0,1,0,1,0,0,1,1,0,0,20,0,0,1,0,1,3-3-0-12 - 16-1,0.0625,0.01171875,0.01875,0.0215625,0.0625
5,5,1,64 and Over,6 - 12,3,30 and Over,10 - 40,22.58101989673215,0.6351808808570072,2.240463359097038,0,0,3,0,0,0,0,1,3,0,0,9.731952652881656,26,,0,2,39.13675694984783,10,229.18,1,72,44.05,3257.25,0,0.0,0.0,1,0,0.0,0.0,1,0,0,0,0,0,0,0,0,25,0,0,0,0,1,5-5-1-6 - 12-3,0.08333333333333333,0.015625,0.024999999999999998,0.028749999999999998,0.08333333333333333
